CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.04609539608225527,1,1,0.27077283286174253,8,0.7867968201897986,1,0.0,0.0,1.1130325008364805,1
-0.5146119573613224,1,1,0.37425806453046634,1,0.35306932602759883,1,1.0,0.0,-1.0440983358648008,1
-0.3277095062134632,0,1,0.47774329619919015,1,0.7811873874338209,1,1.0,1.0,0.23244015355091238,0
0.05647886559046967,0,1,0.6847137595366378,5,0.8236924815534478,1,1.0,0.0,-0.22503454918754864,0
0.7729382616572634,1,1,-2.0059022638501816,0,-0.009208529191421686,1,0.0,0.0,-0.946717653952465,0
-1.4491242131006186,2,0,2.857903624579838,4,-1.2252912455810154,1,1.0,0.0,-1.7114789604241374,1
-0.3796268537545352,0,1,1.3056251495489806,4,-0.573313150008717,1,1.0,1.0,-0.9265156919090187,0
0.9494572432969082,1,1,-0.3501385571506003,5,0.9677958525044661,1,0.0,0.0,-0.2702203794191169,0
0.37836642034511614,1,0,-1.1780204105003909,9,1.2157274921803818,2,0.0,0.0,0.4600099434176621,0
-0.9922515547391849,2,1,-0.557109020488048,1,-0.32655307333462813,2,0.0,0.0,1.369697582451183,0
0.3472160118204729,2,1,1.8230513078925996,8,0.0359643505737278,1,1.0,1.0,-0.011266438967434421,0
-0.4938450183448936,1,1,-1.2815056421691147,4,0.5240628801986374,1,1.0,1.0,-0.12532135315190443,0
1.0429084688708379,1,0,-0.24665332548187655,6,1.49620041195218,2,1.0,1.0,-1.2572683164845826,0
-0.7222813475256105,1,0,-0.4536237888193242,1,0.40334381702598054,1,1.0,0.0,0.18062811177137514,0
0.8767729567394074,1,1,0.47774329619919015,10,0.7486267174975306,2,1.0,1.0,1.6805919216597347,0
0.10839621313154169,1,0,-0.3501385571506003,5,1.1900343511739637,2,0.0,1.0,0.2367249807779521,0
0.2537647862465433,0,0,-1.7989318005127337,8,0.3511069459810425,1,1.0,0.0,-1.423460339102565,0
1.6866835783801306,0,1,-0.9710499471629432,6,-1.2252912455810154,1,1.0,0.0,-1.149512634014227,0
0.06686233509868407,2,0,-0.14316809381315274,0,1.3964584319082545,1,0.0,1.0,-0.9712446200004086,0
-0.4834615488366792,1,0,-1.3849908738378385,5,1.3030933056592546,2,1.0,1.0,-0.7238659395926119,0
-1.3660564570349034,0,1,-0.24665332548187655,9,-1.2252912455810154,2,0.0,1.0,0.7916436742901971,0
0.8767729567394074,0,0,-1.7989318005127337,1,1.6386072519908277,2,1.0,0.0,-1.3506725409812743,0
0.1395466216561849,0,1,1.7195660762238758,8,-1.2252912455810154,2,1.0,1.0,0.6803181720911933,0
0.2849151947711865,0,0,-0.6605942521567718,9,-1.2252912455810154,1,1.0,1.0,0.8377033059501083,0
1.1052092859201241,2,1,-0.557109020488048,5,0.012665454241129465,1,0.0,1.0,1.6382645560927385,0
-2.435553816380987,1,0,0.27077283286174253,10,0.7327566939869398,2,1.0,0.0,-0.030341711987631692,0
0.1499300911643993,0,0,-0.4536237888193242,1,0.3234208178246146,2,0.0,0.0,1.2412628604457523,0
1.3128786760844122,0,0,-0.6605942521567718,2,-1.2252912455810154,1,1.0,0.0,0.6332982980575005,1
-1.1168531888377577,0,0,-0.24665332548187655,3,-1.2252912455810154,2,0.0,0.0,-1.2875099508309045,0
-1.5010415606416905,0,0,-0.4536237888193242,4,0.22185779524851013,1,1.0,1.0,1.0294500200619092,0
-1.6360266642484778,0,0,0.7881989912053616,4,-1.2252912455810154,2,1.0,0.0,-1.7068777628152993,0
1.0325249993626233,2,1,-1.69544656884401,3,0.7246187298938227,1,1.0,0.0,0.4973783467384594,1
0.814472139690121,0,1,-0.8675647154942194,9,-1.2252912455810154,2,1.0,0.0,0.9013375819033573,0
-0.04735582949167434,0,0,0.7881989912053616,4,-1.2252912455810154,3,1.0,0.0,-0.11817736555851849,1
-0.16157399408203277,1,0,-1.074535178831667,3,0.0827004360676176,2,1.0,1.0,0.9869438591389541,0
-0.03697235998345994,2,0,0.581228527867914,5,-1.2252912455810154,3,1.0,1.0,1.2898151915624714,1
1.6347662308390587,0,1,0.6847137595366378,7,0.6756590623710241,2,1.0,0.0,0.8189510124785636,0
-1.3141391094938313,0,0,-0.24665332548187655,10,-1.2252912455810154,2,1.0,0.0,0.1664194465868575,0
1.229810920018697,0,1,-0.9710499471629432,8,-1.2252912455810154,2,1.0,1.0,1.2565152522169505,0
0.8248556091983353,2,1,0.37425806453046634,4,-1.2252912455810154,2,0.0,1.0,-0.24460290084018058,0
-1.407590335067761,2,1,-0.3501385571506003,10,1.5994391333807132,1,0.0,1.0,0.36927234382131824,0
1.2713447980515546,2,1,0.27077283286174253,9,0.4224836727144241,1,0.0,1.0,-0.6165810732979179,0
1.6970670478883452,1,1,-0.9710499471629432,8,0.3304854500908631,2,1.0,1.0,1.691077017023515,0
0.6171862190340474,2,1,-1.69544656884401,8,-1.2252912455810154,2,0.0,0.0,-0.0069760461262015705,0
-2.4667042249056297,0,1,-0.4536237888193242,9,-1.2252912455810154,2,0.0,0.0,-1.6264108085108515,0
0.1499300911643993,0,0,0.16728760119301872,6,-1.2252912455810154,1,1.0,1.0,1.0748922163972547,0
-0.2861756281806056,0,0,0.581228527867914,6,-1.2252912455810154,2,0.0,0.0,1.1673231541118991,0
0.9079233652640506,0,1,-0.7640794838254956,9,0.09953402247384327,1,1.0,0.0,-1.010079214810244,0
-1.2726052314609737,2,1,-0.24665332548187655,7,-1.2252912455810154,2,1.0,0.0,-0.687172019141861,0
0.20184743870547128,2,0,2.754418392911114,1,-1.2252912455810154,1,1.0,1.0,1.3498274701540098,1
-0.29655909768882,2,0,0.7881989912053616,4,0.490521661225529,2,1.0,1.0,-1.201155968113531,1
-0.711897878017396,1,1,-0.6605942521567718,1,0.1999200336632129,1,1.0,1.0,-1.5651829649944153,0
1.3959464321501274,1,0,-0.24665332548187655,2,0.3740797404522379,1,0.0,1.0,-1.0969410598227531,0
-0.4730780793284648,2,1,-0.557109020488048,5,1.1798950671068598,1,0.0,0.0,-0.490180061503795,0
-1.7813952373634794,1,1,-0.3501385571506003,9,0.2623404168409783,1,1.0,0.0,-0.010370722933205874,1
0.3575994813286873,1,1,-0.8675647154942194,3,0.22553048741632192,1,0.0,1.0,-0.642885035602505,0
-1.1687705363788297,1,1,0.0638023695242949,7,0.5062551546201911,2,1.0,0.0,-1.266435926613551,0
-0.9195672681816841,0,1,0.37425806453046634,2,0.38099438188690243,1,0.0,0.0,-0.23042902074437058,0
0.2537647862465433,2,1,-0.24665332548187655,9,0.47637637203153804,1,0.0,1.0,-1.340127093488586,0
0.7314043836244057,1,1,-1.074535178831667,9,1.2501269920231095,2,0.0,1.0,0.02182426806950832,1
-0.23425828063953358,1,0,-0.8675647154942194,9,0.8955933749642985,2,1.0,1.0,-0.4500669407585003,0
0.1810804996890425,1,0,-0.14316809381315274,6,1.4646789413137762,1,1.0,0.0,0.2711872638626473,0
-1.5010415606416905,0,0,0.27077283286174253,1,-1.2252912455810154,2,1.0,0.0,-1.1875600422666028,0
-1.3141391094938313,1,0,-0.7640794838254956,8,0.502465802916703,1,1.0,0.0,1.7336758802078764,1
0.502968054443689,1,1,-0.4536237888193242,4,1.7420563772247768,2,1.0,0.0,0.36156222890921114,0
1.8424356210033468,0,1,-0.4536237888193242,8,0.848834213957857,2,0.0,0.0,-1.0768483229578496,0
0.2433813167383289,2,1,0.0638023695242949,6,0.7007676237261407,1,0.0,0.0,0.0014751651008274892,0
0.05647886559046967,0,0,0.0638023695242949,6,-1.2252912455810154,2,1.0,0.0,0.7135073209291792,0
0.3472160118204729,1,0,0.9951694545428093,10,0.7999763030355456,1,1.0,1.0,1.7059168576426373,0
-0.26540868916417676,0,0,-1.074535178831667,3,-1.2252912455810154,1,0.0,0.0,1.4540215073915632,0
-2.269418304249556,0,1,0.37425806453046634,9,1.2201273834867918,1,1.0,0.0,0.17773625342164368,1
-1.0545523717884713,0,0,1.4091103812177044,1,-1.2252912455810154,1,0.0,1.0,-1.5898539413096098,1
-0.26540868916417676,1,1,1.8230513078925996,0,1.1544870048284201,1,1.0,0.0,-0.9256669357445457,1
1.8424356210033468,0,0,0.27077283286174253,7,-1.2252912455810154,2,1.0,0.0,1.2406560345732425,0
1.2401943895269114,0,1,-1.4884761055065623,9,0.40645308209566317,1,1.0,0.0,1.1689566618776226,0
1.1155927554283387,0,0,-0.4536237888193242,3,-1.2252912455810154,2,1.0,1.0,0.42055217374362447,0
1.4997811272322714,1,0,-0.557109020488048,9,0.8717348974523291,1,1.0,1.0,0.2589589137782707,0
0.37836642034511614,0,1,-0.03968286214442891,9,0.7388654551950705,1,1.0,1.0,-1.1207277991829925,0
0.3679829508369017,0,1,-1.3849908738378385,1,-1.2252912455810154,2,0.0,1.0,-1.453786501214447,0
1.4374803101829852,1,1,0.0638023695242949,7,0.7750425707373286,2,1.0,1.0,0.4237684030455573,0
-0.6392135914598952,1,0,1.2021399178802568,5,1.0966028828263785,2,1.0,1.0,-1.1323399314209088,0
-1.9682976885113386,1,0,-0.4536237888193242,5,-0.20509831795278136,1,0.0,1.0,1.1781387078184045,0
-0.14080705506560395,0,1,0.16728760119301872,2,0.9134097538599517,1,0.0,1.0,-0.11967451577650673,0
-0.6911309390009672,2,0,0.9951694545428093,2,2.1903044581531574,1,1.0,0.0,-0.4328114496540571,1
-0.7430482865420392,2,0,-0.3501385571506003,1,0.8497479401562454,2,0.0,1.0,-1.5906404321652954,1
1.0948258164119098,1,1,0.581228527867914,10,0.9773319683129353,1,1.0,0.0,1.5565938637935537,0
0.12916315214797047,0,1,-0.4536237888193242,7,-1.2252912455810154,2,1.0,1.0,1.39803195038365,0
0.3264490728040441,0,0,0.47774329619919015,5,0.791443331036601,1,1.0,1.0,1.622240804979442,0
1.4790141882158427,2,1,1.4091103812177044,2,-1.2252912455810154,1,1.0,0.0,1.0275112731427742,1
0.4199002983779737,0,0,-0.7640794838254956,5,-0.5696334069898478,1,1.0,0.0,0.4551229863050884,1
-1.719094420314193,2,0,-1.7989318005127337,5,0.5880149005220002,1,1.0,1.0,-0.7983983838380476,0
-0.16157399408203277,2,0,-0.9710499471629432,8,0.9908704035761483,2,1.0,0.0,0.713605240953892,0
-0.005821951458816736,0,1,-0.14316809381315274,5,0.4888216048876295,1,0.0,0.0,-1.3140259282511662,0
0.8767729567394074,0,1,0.581228527867914,9,0.7085910237141305,1,1.0,0.0,-0.43846246124009985,0
-2.435553816380987,0,1,-0.6605942521567718,0,-1.2252912455810154,2,0.0,1.0,-1.724771038521202,0
1.0740588773954811,2,0,-0.6605942521567718,7,-1.2252912455810154,2,1.0,0.0,-0.18306320900347797,0
-1.199920944903473,0,0,0.9951694545428093,9,-1.2252912455810154,1,1.0,0.0,0.8669601744351092,1
0.6794870360833337,2,1,0.37425806453046634,8,-1.2252912455810154,2,1.0,0.0,1.4045225000856585,0
-1.1583870668706153,0,1,-0.14316809381315274,2,0.8196092375581595,1,1.0,0.0,-0.024348067277816153,0
-0.3796268537545352,0,0,0.47774329619919015,6,-1.2252912455810154,2,1.0,1.0,0.1564528229702685,0
0.5756523410011898,2,1,1.9265365395613234,7,-1.2252912455810154,1,1.0,0.0,-1.4280144029162039,1
1.1155927554283387,0,0,-0.557109020488048,7,-1.2252912455810154,2,0.0,0.0,-0.29653703828108235,0
-0.6703639999845384,2,0,-1.074535178831667,2,-1.2252912455810154,2,1.0,1.0,-0.13877135555170275,0
-0.20310787211489037,1,0,-0.557109020488048,4,0.749695402172566,1,0.0,0.0,0.21986673538655316,0
0.6898705055915482,2,0,-1.69544656884401,6,0.3941650511688277,1,0.0,1.0,-0.26691596991730965,0
0.3472160118204729,0,1,-0.8675647154942194,2,-1.2252912455810154,2,1.0,0.0,-0.2882347072337231,0
1.5516984747733436,0,0,1.098654686211533,7,0.5054901372804671,1,0.0,0.0,-0.9204312581176755,0
0.7314043836244057,2,0,-0.24665332548187655,2,-1.2252912455810154,2,1.0,1.0,0.12055930741068642,0
0.3368325423122585,2,1,-0.9710499471629432,0,0.9172523074396001,1,1.0,0.0,-0.7733350317222281,1
0.09801274362332728,1,1,-0.7640794838254956,9,0.7808321206884987,2,1.0,1.0,0.6927154037812466,0
0.554885401984761,1,0,-1.4884761055065623,7,0.5860438671582372,1,1.0,0.0,1.086292159594053,1
-0.3692433842463208,2,0,0.27077283286174253,9,0.5216088635374451,1,1.0,0.0,1.6775774458723076,0
0.1706970301808281,2,0,0.0638023695242949,2,-1.2252912455810154,2,1.0,0.0,-1.0318108511296205,1
0.3264490728040441,1,1,-1.4884761055065623,9,-0.2969856499188038,2,0.0,0.0,-0.8159161545113484,0
-1.7294778898224075,0,0,-0.9710499471629432,4,0.8597478096683513,1,1.0,0.0,1.112631602689122,0
-0.23425828063953358,1,1,-1.1780204105003909,5,0.3102958188279474,2,1.0,0.0,0.9731272219041744,0
-1.771011767855265,1,1,0.581228527867914,10,0.8516422153914522,1,1.0,0.0,-1.644872646491685,1
-0.7534317560502536,0,1,-0.8675647154942194,4,1.490281382736138,1,1.0,0.0,0.21116246263917404,0
-1.4387407435924042,0,1,0.16728760119301872,5,-1.2252912455810154,2,1.0,1.0,0.8072174802810566,0
-1.7294778898224075,2,0,-0.3501385571506003,7,0.9199015044777891,1,1.0,1.0,-1.2654821194811805,0
-1.459507682608833,0,0,-0.8675647154942194,0,-1.2252912455810154,2,1.0,1.0,0.5306001935598308,0
-0.4626946098202504,1,1,-0.24665332548187655,5,1.8270779429736914,2,0.0,0.0,1.3793288778126278,0
-0.55614583539418,2,0,0.16728760119301872,8,0.4091139771367431,1,0.0,1.0,-0.09169373827075525,0
1.0740588773954811,1,0,1.7195660762238758,3,1.3644352291184734,1,1.0,0.0,-1.599510281934924,1
2.0708719501840633,2,0,0.6847137595366378,2,0.7347044915915365,1,1.0,1.0,-1.401206578601683,0
-1.459507682608833,0,1,2.754418392911114,2,-1.2252912455810154,2,1.0,1.0,-0.9039692148866596,0
1.3232621455926266,1,0,0.6847137595366378,1,1.3731143460302433,2,1.0,0.0,1.2954860306490774,0
-0.15119052457381835,0,1,0.37425806453046634,2,-1.2252912455810154,2,1.0,1.0,-0.7752788224792257,0
1.5932323528062011,0,0,1.2021399178802568,4,-1.2252912455810154,1,1.0,1.0,-1.5914050084150952,1
-1.4179738045759753,0,1,-0.6605942521567718,8,-1.2252912455810154,2,1.0,0.0,-0.07285656918276363,0
0.8248556091983353,0,0,0.0638023695242949,1,0.3613212254639383,1,1.0,0.0,1.650546649139169,0
-1.303755639985617,2,0,-0.14316809381315274,0,-1.2252912455810154,1,0.0,1.0,0.5474405246305452,0
-0.3588599147381064,2,1,-0.8675647154942194,5,-1.2252912455810154,2,0.0,1.0,1.6707691343849531,0
0.37836642034511614,1,0,-0.4536237888193242,7,0.5596666333526398,2,1.0,0.0,0.8438623537567299,0
0.6691035665751194,0,0,0.27077283286174253,8,-0.3244673033945681,2,0.0,0.0,-0.12285265540630438,1
-1.4387407435924042,0,0,-0.24665332548187655,3,0.1260327232135653,2,1.0,0.0,-1.4326373412054845,0
-1.7813952373634794,0,1,0.16728760119301872,1,-1.2252912455810154,2,0.0,0.0,0.2600236853436194,0
-0.5146119573613224,0,1,-0.6605942521567718,8,0.2652088312484058,1,1.0,0.0,-0.22764603972229475,0
-0.7326648170338248,2,1,-0.9710499471629432,9,-0.2364023339347114,2,1.0,0.0,0.48754199327908154,0
1.6243827613308444,0,1,-0.3501385571506003,3,1.5756617406559035,1,1.0,1.0,-1.7296150360492213,0
-0.3588599147381064,2,0,-0.6605942521567718,6,-1.2252912455810154,2,1.0,1.0,-0.9921520236428513,0
0.7314043836244057,1,1,-0.14316809381315274,3,0.500895546336905,1,1.0,1.0,1.0182462647654236,0
-1.5529589081827626,0,1,1.9265365395613234,10,-1.2252912455810154,2,1.0,1.0,-0.9078724496905736,0
-1.3452895180184745,0,1,-0.3501385571506003,6,0.31986815037139305,1,1.0,0.0,-1.5576361660737919,0
2.0708719501840633,2,1,-0.8675647154942194,2,1.0348271717805175,1,1.0,1.0,-1.6360807153207622,0
1.125976224936553,0,1,0.37425806453046634,4,0.4640314535563988,1,0.0,1.0,0.3715556370441051,0
-1.3972068655595464,2,1,1.2021399178802568,5,-1.2252912455810154,1,0.0,1.0,0.8017927456970589,1
0.6275696885422618,0,0,-0.03968286214442891,2,0.8422435911786014,2,1.0,1.0,-1.4900414338457044,1
-1.4387407435924042,2,1,-0.557109020488048,3,1.605731537209565,1,1.0,0.0,-0.09349125772973607,0
-1.044168902280257,0,1,-0.14316809381315274,3,-1.2252912455810154,1,1.0,1.0,1.384867011785813,0
-0.4419276708038216,2,0,0.27077283286174253,3,0.21314390482129836,1,0.0,0.0,1.726359706425386,1
-0.33809297572167757,0,1,-0.4536237888193242,5,0.9373094147519603,1,1.0,1.0,0.9028166438752175,0
-0.07850623801631755,0,1,0.6847137595366378,5,-1.2252912455810154,1,1.0,0.0,0.7386155458094319,1
0.2122309082136857,0,1,0.6847137595366378,2,0.4793617664678718,1,0.0,1.0,1.012567599033858,0
0.3991333593615449,1,1,-0.557109020488048,2,1.3677335851937853,2,1.0,0.0,1.2059253845291658,0
-0.4938450183448936,0,1,-0.7640794838254956,8,-1.2252912455810154,2,1.0,1.0,1.2151976977751449,0
-0.3173260367052488,0,0,0.27077283286174253,9,-1.2252912455810154,2,0.0,0.0,-0.19468629854433725,0
0.2641482557547577,0,0,-0.4536237888193242,1,-0.2142150683699525,1,1.0,1.0,-1.0331227707502393,0
-0.8157325730995401,1,1,-1.2815056421691147,4,0.6702180488073485,2,0.0,0.0,-0.6890723285379737,0
0.1810804996890425,1,1,0.8916842228740854,7,0.4870112988786516,1,0.0,1.0,1.0072524374792902,1
0.46143417641083134,0,1,0.7881989912053616,7,-0.43186939212585923,1,1.0,0.0,0.5732792363736638,0
0.8248556091983353,2,0,-0.557109020488048,9,-1.2252912455810154,2,0.0,0.0,1.331059871243434,0
1.6243827613308444,0,1,0.47774329619919015,1,0.4701070437152373,2,1.0,0.0,-1.1332650408550955,1
-0.608063182935252,0,1,1.616080844555152,8,-1.2252912455810154,1,1.0,1.0,-1.2402349281715392,1
0.7833217311654778,0,0,-0.7640794838254956,9,0.6130907715676691,2,1.0,1.0,-0.03248169064494188,0
-1.4179738045759753,2,1,-0.8675647154942194,7,-1.2252912455810154,1,0.0,1.0,0.43418931992067145,0
-0.8676499206406121,0,1,0.37425806453046634,2,-1.2252912455810154,2,1.0,1.0,1.1816229562288316,0
2.0708719501840633,0,1,-0.557109020488048,10,-1.2252912455810154,1,1.0,0.0,-1.6554991432410628,1
0.2122309082136857,1,1,0.6847137595366378,6,0.3701916768339466,1,1.0,1.0,0.1535120915709022,1
0.20184743870547128,0,1,-0.14316809381315274,4,1.5078415272945023,2,1.0,0.0,1.708065184721238,0
0.45105070690261695,0,0,-0.8675647154942194,9,-1.2252912455810154,2,1.0,1.0,-1.2711484365062544,0
-1.0753193108049002,1,0,0.0638023695242949,6,-0.029913193074755037,3,1.0,1.0,-0.24870667168049557,1
1.0429084688708379,1,1,1.2021399178802568,2,0.3273124068684346,1,1.0,0.0,-0.3972436964502245,1
-0.5872962439188232,1,0,-0.9710499471629432,3,0.8712187431056073,1,1.0,0.0,-0.6782675582089679,0
-0.4211607317873928,0,1,0.16728760119301872,0,-1.2252912455810154,2,1.0,0.0,-0.6576735682157835,0
-1.4387407435924042,0,0,-0.14316809381315274,1,-1.2252912455810154,2,0.0,1.0,0.9750068341725062,0
1.2090439810022682,1,1,-1.9024170321814575,3,0.6930890866780568,2,0.0,1.0,0.8711794317699345,0
-0.6807474694927528,0,0,2.9613888562485617,5,0.6011831661047015,2,0.0,1.0,-0.12000897440443317,0
1.1675101029694106,1,1,0.37425806453046634,6,0.37975086815496734,1,1.0,0.0,-1.158051155813913,1
0.6379531580504761,0,0,-0.9710499471629432,2,-1.2252912455810154,1,1.0,1.0,0.7709917671243142,0
-1.1583870668706153,1,0,0.47774329619919015,3,0.6371029255833657,3,1.0,0.0,-0.769483974551376,1
0.1810804996890425,0,0,0.7881989912053616,2,-1.2252912455810154,3,1.0,0.0,-0.19127753377640602,1
0.5445019324765465,0,1,-1.074535178831667,2,0.075491902341153,2,0.0,1.0,1.091660890185231,0
0.11877968263975608,2,1,-0.03968286214442891,4,-1.2252912455810154,2,1.0,0.0,0.6298451823014667,0
0.7729382616572634,1,0,0.0638023695242949,5,0.6464501106328207,1,1.0,0.0,0.4175399589869634,0
0.5445019324765465,0,1,-0.14316809381315274,8,0.47270880775540425,2,0.0,1.0,-0.45024660574167663,0
0.08762927411511287,1,1,2.9613888562485617,6,0.6561898998888789,1,1.0,1.0,-0.9561558920715808,1
-1.3245225790020456,2,1,-0.4536237888193242,7,-1.2252912455810154,2,1.0,0.0,-0.6611962541492331,0
-0.16157399408203277,0,0,0.16728760119301872,10,0.7537156692481829,1,1.0,0.0,0.5549455814447194,1
1.2609613285433403,1,1,-1.2815056421691147,7,1.2168753386831976,2,1.0,0.0,-0.35884530665278613,0
-1.0960862498213289,0,0,-1.2815056421691147,1,-1.2252912455810154,2,1.0,1.0,1.7321656855816225,0
-0.17195746359024716,1,1,-1.4884761055065623,8,0.4268169014290189,1,1.0,1.0,1.0006131815230563,0
0.918306834772265,1,1,1.616080844555152,8,0.8005166546211235,1,1.0,0.0,0.5978620324889837,1
1.2505778590351257,1,0,-0.24665332548187655,5,0.022178975276892148,1,0.0,0.0,-0.004176716112432734,0
-0.659980530476324,2,0,-0.4536237888193242,1,-1.2252912455810154,2,1.0,1.0,-0.036758343376135476,0
-1.1064697193295432,1,1,-0.14316809381315274,2,0.05238562243971271,1,1.0,1.0,-0.7389602331356331,0
0.47181764591904574,2,1,-1.074535178831667,8,-1.2252912455810154,1,0.0,0.0,1.3334400409382725,0
1.1986605114940538,2,1,0.27077283286174253,0,-1.2252912455810154,2,0.0,1.0,-1.1437842256058095,0
0.7937052006736922,0,1,-0.4536237888193242,10,-1.2252912455810154,2,1.0,1.0,1.7147519223235583,0
0.2122309082136857,1,0,-0.4536237888193242,6,-0.6281054738221046,2,0.0,0.0,0.9891311455169073,0
0.4406672373944025,0,0,-0.8675647154942194,6,0.8257412345254568,1,1.0,1.0,-0.8624777350013144,0
